disease,increase,loc,number,population,year
MUMPS,1.2,VERMONT,6,505372,1978
MUMPS,3.7000000000000000,VIRGINIA,194,5307945,1978
MUMPS,5.230000000000000,WASHINGTON,214,4017632,1978
MUMPS,7.160000000000000,WEST VIRGINIA,140,1942146,1978
MUMPS,28.370000000000000,WISCONSIN,1329,4682811,1978
MUMPS,0.44,WYOMING,2,454378,1978
PERTUSSIS,0.08,ALABAMA,3,3866248,1978
PERTUSSIS,4.74,ALASKA,19,402753,1978
PERTUSSIS,0.8800000000000000,ARIZONA,23,2635571,1978
PERTUSSIS,1.33,ARKANSAS,32,2271333,1978
PERTUSSIS,0.9000000000000000,CALIFORNIA,222,23256880,1978
PERTUSSIS,0.7800000000000000,COLORADO,21,2849234,1978
PERTUSSIS,0.3400000000000000,CONNECTICUT,11,3095917,1978
PERTUSSIS,0.17,DELAWARE,1,594984,1978
PERTUSSIS,0.5500000000000000,FLORIDA,55,9426159,1978
PERTUSSIS,1.4300000000000000,GEORGIA,75,5401384,1978
PERTUSSIS,0.1,HAWAII,1,953306,1978
PERTUSSIS,0.43,IDAHO,4,932627,1978
PERTUSSIS,1.03,ILLINOIS,112,11396837,1978
PERTUSSIS,1.6200000000000000,INDIANA,87,5501174,1978
PERTUSSIS,0.33000000000000000,IOWA,10,2915739,1978
PERTUSSIS,1.2900000000000000,KENTUCKY,46,3641804,1978
PERTUSSIS,0.08,LOUISIANA,4,4137665,1978
PERTUSSIS,0.43000000000000000,MASSACHUSETTS,25,5738404,1978
PERTUSSIS,0.4700000000000000,MICHIGAN,47,9266268,1978
PERTUSSIS,0.5700000000000000,MINNESOTA,24,4050316,1978
PERTUSSIS,0.32,MISSISSIPPI,8,2507069,1978
PERTUSSIS,0.48,MISSOURI,24,4912430,1978
PERTUSSIS,1.5300000000000000,MONTANA,12,787305,1978
PERTUSSIS,0.06,NEBRASKA,1,1567344,1978
PERTUSSIS,0.26,NEVADA,2,765367,1978
PERTUSSIS,0.33,NEW HAMPSHIRE,3,909074,1978
PERTUSSIS,0.01,NEW JERSEY,1,7366512,1978
PERTUSSIS,1.26,NEW MEXICO,16,1284722,1978
PERTUSSIS,0.6300000000000000,NEW YORK,114,17583838,1978
PERTUSSIS,0.7800000000000000,NORTH CAROLINA,46,5823491,1978
PERTUSSIS,1.22,NORTH DAKOTA,8,652896,1978
PERTUSSIS,1.1200000000000000,OHIO,117,10798298,1978
PERTUSSIS,0.4700000000000000,OKLAHOMA,15,2975310,1978
PERTUSSIS,4.010000000000000,OREGON,103,2588012,1978
PERTUSSIS,0.27000000000000000,PENNSYLVANIA,27,11887975,1978
PERTUSSIS,1.06,RHODE ISLAND,10,950382,1978
PERTUSSIS,0.36000000000000000,SOUTH CAROLINA,12,3090267,1978
PERTUSSIS,1.6100000000000000,SOUTH DAKOTA,11,688335,1978
PERTUSSIS,1.3000000000000000,TENNESSEE,61,4560473,1978
PERTUSSIS,0.9000000000000000,TEXAS,132,13888371,1978
PERTUSSIS,0.56,UTAH,8,1420238,1978
PERTUSSIS,0.44000000000000000,VIRGINIA,22,5307945,1978
PERTUSSIS,1.0600000000000000,WASHINGTON,46,4017632,1978
PERTUSSIS,1.1,WEST VIRGINIA,22,1942146,1978
PERTUSSIS,0.9,WISCONSIN,44,4682811,1978
RUBELLA,0.8200000000000000,ALABAMA,31,3866248,1978
RUBELLA,2.98,ALASKA,12,402753,1978
RUBELLA,3.7300000000000000,ARIZONA,97,2635571,1978
RUBELLA,2.54,ARKANSAS,58,2271333,1978
RUBELLA,4.210000000000000,CALIFORNIA,983,23256880,1978
RUBELLA,1.3200000000000000,COLORADO,36,2849234,1978
RUBELLA,6.9,CONNECTICUT,215,3095917,1978
RUBELLA,6.22,DELAWARE,37,594984,1978
RUBELLA,0.15,DISTRICT OF COLUMBIA,1,650016,1978
RUBELLA,2.0100000000000000,FLORIDA,192,9426159,1978
RUBELLA,0.5500000000000000,GEORGIA,29,5401384,1978
RUBELLA,2.08,HAWAII,20,953306,1978
RUBELLA,0.9700000000000000,IDAHO,9,932627,1978
RUBELLA,4.620000000000000,ILLINOIS,520,11396837,1978
RUBELLA,10.010000000000000,INDIANA,551,5501174,1978
RUBELLA,2.5000000000000000,IOWA,74,2915739,1978
RUBELLA,7.12,KANSAS,167,2350906,1978
RUBELLA,4.1500000000000000,KENTUCKY,152,3641804,1978
RUBELLA,12.05,LOUISIANA,499,4137665,1978
RUBELLA,14.190000000000000,MAINE,159,1122563,1978
RUBELLA,0.14,MARYLAND,7,4191160,1978
RUBELLA,4.9100000000000000,MASSACHUSETTS,282,5738404,1978
RUBELLA,37.59000000000000,MICHIGAN,3483,9266268,1978
RUBELLA,3.3100000000000000,MINNESOTA,135,4050316,1978
RUBELLA,6.480000000000000,MISSISSIPPI,162,2507069,1978
RUBELLA,2.0300000000000000,MISSOURI,101,4912430,1978
RUBELLA,3.4500000000000000,MONTANA,27,787305,1978
RUBELLA,1.91,NEBRASKA,30,1567344,1978
RUBELLA,1.8200000000000000,NEVADA,14,765367,1978
RUBELLA,9.900000000000000,NEW HAMPSHIRE,90,909074,1978
RUBELLA,21.860000000000000,NEW JERSEY,1611,7366512,1978
RUBELLA,0.4,NEW MEXICO,5,1284722,1978
RUBELLA,4.150000000000000,NEW YORK,729,17583838,1978
RUBELLA,3.5000000000000000,NORTH CAROLINA,204,5823491,1978
RUBELLA,10.250000000000000,NORTH DAKOTA,67,652896,1978
RUBELLA,10.410000000000000,OHIO,1123,10798298,1978
RUBELLA,0.5400000000000000,OKLAHOMA,17,2975310,1978
RUBELLA,9.9,OREGON,256,2588012,1978
RUBELLA,5.800000000000000,PENNSYLVANIA,687,11887975,1978
RUBELLA,4.45,RHODE ISLAND,42,950382,1978
RUBELLA,1.09,SOUTH CAROLINA,35,3090267,1978
RUBELLA,16.290000000000000,SOUTH DAKOTA,112,688335,1978
RUBELLA,4.700000000000000,TENNESSEE,215,4560473,1978
RUBELLA,2.7400000000000000,TEXAS,388,13888371,1978
RUBELLA,2.8000000000000000,UTAH,40,1420238,1978
RUBELLA,7.930000000000000,VERMONT,40,505372,1978
RUBELLA,4.690000000000000,VIRGINIA,247,5307945,1978
RUBELLA,3.1800000000000000,WASHINGTON,132,4017632,1978
RUBELLA,15.140000000000000,WEST VIRGINIA,295,1942146,1978
RUBELLA,34.94000000000000,WISCONSIN,1636,4682811,1978
HEPATITIS A,6.640000000000000,ALABAMA,257,3893888,1979
HEPATITIS A,15.23,ALASKA,61,401851,1979
HEPATITIS A,65.77,ARIZONA,1788,2718215,1979
HEPATITIS A,11.320000000000000,ARKANSAS,260,2286435,1979
HEPATITIS A,17.330000000000000,CALIFORNIA,4101,23667902,1979
HEPATITIS A,16.690000000000000,COLORADO,482,2889964,1979
HEPATITIS A,5.390000000000000,CONNECTICUT,167,3107576,1979
HEPATITIS A,4.56,DELAWARE,27,594338,1979
HEPATITIS A,5.19,DISTRICT OF COLUMBIA,33,638333,1979
HEPATITIS A,13.060000000000000,FLORIDA,1268,9746324,1979
HEPATITIS A,10.74,GEORGIA,589,5463105,1979
HEPATITIS A,13.94,HAWAII,135,964691,1979
HEPATITIS A,13.940000000000000,IDAHO,131,943935,1979
HEPATITIS A,8.780000000000000,ILLINOIS,1003,11426518,1979
HEPATITIS A,4.97,INDIANA,273,5490224,1979
HEPATITIS A,6.170000000000000,IOWA,181,2913808,1979
HEPATITIS A,8.140000000000000,KANSAS,193,2363679,1979
HEPATITIS A,7.370000000000000,KENTUCKY,269,3660777,1979
HEPATITIS A,14.070000000000000,LOUISIANA,591,4205900,1979
HEPATITIS A,10.870000000000000,MAINE,122,1124660,1979
HEPATITIS A,8.6,MARYLAND,363,4216975,1979
HEPATITIS A,3.0300000000000000,MASSACHUSETTS,176,5737037,1979
HEPATITIS A,11.84,MICHIGAN,1094,9262078,1979
HEPATITIS A,11.72,MINNESOTA,477,4075970,1979
HEPATITIS A,14.340000000000000,MISSISSIPPI,359,2520638,1979
HEPATITIS A,7.8,MISSOURI,387,4916686,1979
HEPATITIS A,22.27000000000000,MONTANA,175,786690,1979
HEPATITIS A,5.820000000000000,NEBRASKA,92,1569825,1979
HEPATITIS A,29.770000000000000,NEVADA,239,800493,1979
HEPATITIS A,4.710000000000000,NEW HAMPSHIRE,43,920610,1979
HEPATITIS A,8.850000000000000,NEW JERSEY,651,7364823,1979
HEPATITIS A,45.50000000000000,NEW MEXICO,593,1302894,1979
HEPATITIS A,6.09,NEW YORK,1065,17558072,1979
HEPATITIS A,7.710000000000000,NORTH CAROLINA,452,5881766,1979
HEPATITIS A,1.99,NORTH DAKOTA,13,652717,1979
HEPATITIS A,8.6,OHIO,931,10797630,1979
HEPATITIS A,8.980000000000000,OKLAHOMA,272,3025290,1979
HEPATITIS A,29.070000000000000,OREGON,764,2633105,1979
HEPATITIS A,2.61,PENNSYLVANIA,313,11863895,1979
HEPATITIS A,10.610000000000000,RHODE ISLAND,100,947154,1979
HEPATITIS A,6.140000000000000,SOUTH CAROLINA,192,3121820,1979
HEPATITIS A,26.320000000000000,SOUTH DAKOTA,182,690768,1979
HEPATITIS A,11.730000000000000,TENNESSEE,538,4591120,1979
HEPATITIS A,23.01000000000000,TEXAS,3278,14229191,1979
HEPATITIS A,15.680000000000000,UTAH,229,1461037,1979
HEPATITIS A,10.03,VERMONT,51,511456,1979
HEPATITIS A,4.810000000000000,VIRGINIA,260,5346818,1979
HEPATITIS A,22.6,WASHINGTON,934,4132156,1979
HEPATITIS A,7.070000000000000,WEST VIRGINIA,138,1949644,1979
HEPATITIS A,5.6,WISCONSIN,262,4705767,1979
HEPATITIS A,4.45,WYOMING,21,469557,1979
MEASLES,3.35,ALABAMA,129,3893888,1979
MEASLES,4.48,ALASKA,18,401851,1979
MEASLES,3.2500000000000000,ARIZONA,88,2718215,1979
MEASLES,0.4700000000000000,ARKANSAS,11,2286435,1979
MEASLES,4.080000000000000,CALIFORNIA,974,23667902,1979
MEASLES,2.480000000000000,COLORADO,73,2889964,1979
MEASLES,0.12,CONNECTICUT,4,3107576,1979
MEASLES,0.17,DELAWARE,1,594338,1979
MEASLES,0.16,DISTRICT OF COLUMBIA,1,638333,1979
MEASLES,6.200000000000000,FLORIDA,607,9746324,1979
MEASLES,10.140000000000000,GEORGIA,555,5463105,1979
MEASLES,7.950000000000000,HAWAII,77,964691,1979
MEASLES,2.34,IDAHO,22,943935,1979
MEASLES,11.600000000000000,ILLINOIS,1317,11426518,1979
MEASLES,3.6700000000000000,INDIANA,200,5490224,1979
MEASLES,0.53,IOWA,16,2913808,1979
MEASLES,3.1400000000000000,KANSAS,75,2363679,1979
MEASLES,1.6300000000000000,KENTUCKY,60,3660777,1979
MEASLES,6.200000000000000,LOUISIANA,260,4205900,1979
MEASLES,1.8900000000000000,MAINE,21,1124660,1979
MEASLES,0.38,MARYLAND,17,4216975,1979
MEASLES,0.49,MASSACHUSETTS,27,5737037,1979
MEASLES,9.430000000000000,MICHIGAN,875,9262078,1979
MEASLES,29.850000000000000,MINNESOTA,1218,4075970,1979
MEASLES,1.08,MISSISSIPPI,27,2520638,1979
MEASLES,9.720000000000000,MISSOURI,479,4916686,1979
MEASLES,7.870000000000000,MONTANA,62,786690,1979
MEASLES,4.26,NEBRASKA,67,1569825,1979
MEASLES,2.6100000000000000,NEVADA,21,800493,1979
MEASLES,3.18,NEW HAMPSHIRE,29,920610,1979
MEASLES,0.6600000000000000,NEW JERSEY,50,7364823,1979
MEASLES,3.1500000000000000,NEW MEXICO,41,1302894,1979
MEASLES,8.940000000000000,NEW YORK,1563,17558072,1979
MEASLES,1.9700000000000000,NORTH CAROLINA,115,5881766,1979
MEASLES,2.6,NORTH DAKOTA,17,652717,1979
MEASLES,3.02,OHIO,326,10797630,1979
MEASLES,0.85,OKLAHOMA,26,3025290,1979
MEASLES,2.78,OREGON,73,2633105,1979
MEASLES,0.5700000000000000,PENNSYLVANIA,63,11863895,1979
MEASLES,10.880000000000000,RHODE ISLAND,103,947154,1979
MEASLES,3.35,SOUTH CAROLINA,105,3121820,1979
MEASLES,0.28,SOUTH DAKOTA,2,690768,1979
MEASLES,1.7300000000000000,TENNESSEE,80,4591120,1979
MEASLES,4.5400000000000000,TEXAS,648,14229191,1979
MEASLES,1.5200000000000000,UTAH,22,1461037,1979
MEASLES,23.31,VERMONT,119,511456,1979
MEASLES,6.010000000000000,VIRGINIA,320,5346818,1979
MEASLES,25.150000000000000,WASHINGTON,1039,4132156,1979
MEASLES,4.540000000000000,WEST VIRGINIA,89,1949644,1979
MEASLES,13.760000000000000,WISCONSIN,647,4705767,1979
MEASLES,0.43,WYOMING,2,469557,1979
MUMPS,0.7700000000000000,ALABAMA,28,3893888,1979
MUMPS,3.75,ALASKA,15,401851,1979
MUMPS,2.3700000000000000,ARIZONA,65,2718215,1979
MUMPS,27.99000000000000,ARKANSAS,641,2286435,1979
MUMPS,1.930000000000000,CALIFORNIA,449,23667902,1979
MUMPS,4.010000000000000,COLORADO,118,2889964,1979
MUMPS,6.55,CONNECTICUT,204,3107576,1979
MUMPS,16.02,DELAWARE,95,594338,1979
MUMPS,0.16,DISTRICT OF COLUMBIA,1,638333,1979
MUMPS,1.5200000000000000,FLORIDA,152,9746324,1979
MUMPS,0.13,GEORGIA,7,5463105,1979
MUMPS,12.270000000000000,HAWAII,119,964691,1979
MUMPS,1.1800000000000000,IDAHO,11,943935,1979
MUMPS,8.83,ILLINOIS,1003,11426518,1979
MUMPS,5.510000000000000,INDIANA,303,5490224,1979
MUMPS,8.380000000000000,IOWA,246,2913808,1979
MUMPS,11.040000000000000,KANSAS,261,2363679,1979
MUMPS,37.620000000000000,KENTUCKY,1378,3660777,1979
MUMPS,0.9200000000000000,LOUISIANA,39,4205900,1979
MUMPS,24.230000000000000,MAINE,272,1124660,1979
MUMPS,4.800000000000000,MARYLAND,203,4216975,1979
MUMPS,3.4900000000000000,MASSACHUSETTS,201,5737037,1979
MUMPS,11.59,MICHIGAN,1076,9262078,1979
MUMPS,0.6000000000000000,MINNESOTA,27,4075970,1979
MUMPS,4.970000000000000,MISSISSIPPI,125,2520638,1979
MUMPS,3.6500000000000000,MISSOURI,181,4916686,1979
MUMPS,1.8000000000000000,MONTANA,14,786690,1979
MUMPS,0.42,NEBRASKA,7,1569825,1979
MUMPS,1.8300000000000000,NEVADA,15,800493,1979
MUMPS,0.77,NEW HAMPSHIRE,7,920610,1979
MUMPS,8.150000000000000,NEW JERSEY,602,7364823,1979
MUMPS,1.16,NEW MEXICO,15,1302894,1979
MUMPS,1.9100000000000000,NEW YORK,338,17558072,1979
MUMPS,1.5200000000000000,NORTH CAROLINA,90,5881766,1979
MUMPS,0.3,NORTH DAKOTA,2,652717,1979
MUMPS,19.04,OHIO,2056,10797630,1979
MUMPS,4.510000000000000,OREGON,117,2633105,1979
MUMPS,3.0400000000000000,PENNSYLVANIA,358,11863895,1979
MUMPS,5.490000000000000,RHODE ISLAND,51,947154,1979
MUMPS,0.09,SOUTH CAROLINA,3,3121820,1979
MUMPS,1.5700000000000000,SOUTH DAKOTA,11,690768,1979
MUMPS,2.3400000000000000,TENNESSEE,109,4591120,1979
MUMPS,6.370000000000000,TEXAS,906,14229191,1979
MUMPS,7.960000000000000,UTAH,116,1461037,1979
MUMPS,1.9900000000000000,VERMONT,10,511456,1979
MUMPS,1.9300000000000000,VIRGINIA,102,5346818,1979
MUMPS,5.960000000000000,WASHINGTON,247,4132156,1979
MUMPS,6.520000000000000,WEST VIRGINIA,128,1949644,1979
MUMPS,26.730000000000000,WISCONSIN,1256,4705767,1979
PERTUSSIS,0.12,ALABAMA,4,3893888,1979
PERTUSSIS,2.5,ALASKA,10,401851,1979
PERTUSSIS,1.1,ARIZONA,29,2718215,1979
PERTUSSIS,0.7300000000000000,ARKANSAS,17,2286435,1979
PERTUSSIS,0.3800000000000000,CALIFORNIA,99,23667902,1979
PERTUSSIS,1.3500000000000000,COLORADO,41,2889964,1979
PERTUSSIS,0.18,CONNECTICUT,6,3107576,1979
PERTUSSIS,0.3900000000000000,FLORIDA,39,9746324,1979
PERTUSSIS,1.4700000000000000,GEORGIA,81,5463105,1979
PERTUSSIS,1.1300000000000000,HAWAII,11,964691,1979
PERTUSSIS,0.32,IDAHO,3,943935,1979
PERTUSSIS,1.2400000000000000,ILLINOIS,136,11426518,1979
PERTUSSIS,0.6500000000000000,INDIANA,34,5490224,1979
PERTUSSIS,0.12,IOWA,4,2913808,1979
PERTUSSIS,0.8200000000000000,KANSAS,20,2363679,1979
PERTUSSIS,0.8400000000000000,KENTUCKY,31,3660777,1979
PERTUSSIS,0.44,LOUISIANA,19,4205900,1979
PERTUSSIS,1.17,MAINE,13,1124660,1979
PERTUSSIS,0.17000000000000000,MARYLAND,8,4216975,1979
PERTUSSIS,0.42000000000000000,MASSACHUSETTS,25,5737037,1979
PERTUSSIS,1.0600000000000000,MICHIGAN,102,9262078,1979
PERTUSSIS,0.29000000000000000,MINNESOTA,12,4075970,1979
PERTUSSIS,0.24000000000000000,MISSISSIPPI,6,2520638,1979
PERTUSSIS,0.24000000000000000,MISSOURI,12,4916686,1979
PERTUSSIS,1.6700000000000000,MONTANA,13,786690,1979
PERTUSSIS,0.18,NEBRASKA,3,1569825,1979
PERTUSSIS,0.12,NEVADA,1,800493,1979
PERTUSSIS,0.11000000000000000,NEW JERSEY,8,7364823,1979
PERTUSSIS,2.0,NEW MEXICO,26,1302894,1979
PERTUSSIS,0.4100000000000000,NEW YORK,72,17558072,1979
PERTUSSIS,0.5400000000000000,NORTH CAROLINA,30,5881766,1979
PERTUSSIS,0.8500000000000000,OHIO,91,10797630,1979
PERTUSSIS,0.5800000000000000,OKLAHOMA,18,3025290,1979
PERTUSSIS,0.43000000000000000,OREGON,11,2633105,1979
PERTUSSIS,0.09,PENNSYLVANIA,9,11863895,1979
PERTUSSIS,1.2900000000000000,RHODE ISLAND,12,947154,1979
PERTUSSIS,0.24,SOUTH CAROLINA,8,3121820,1979
PERTUSSIS,0.6400000000000000,TENNESSEE,31,4591120,1979
PERTUSSIS,0.7600000000000000,TEXAS,110,14229191,1979
PERTUSSIS,0.14,UTAH,2,1461037,1979
PERTUSSIS,0.38,VIRGINIA,19,5346818,1979
PERTUSSIS,0.24,WASHINGTON,11,4132156,1979
PERTUSSIS,1.0500000000000000,WEST VIRGINIA,21,1949644,1979
PERTUSSIS,0.3700000000000000,WISCONSIN,18,4705767,1979
RUBELLA,1.1700000000000000,ALABAMA,44,3893888,1979
RUBELLA,1.0,ALASKA,4,401851,1979
RUBELLA,4.180000000000000,ARIZONA,114,2718215,1979
RUBELLA,0.33000000000000000,ARKANSAS,8,2286435,1979
RUBELLA,7.450000000000000,CALIFORNIA,1758,23667902,1979
RUBELLA,1.0700000000000000,COLORADO,32,2889964,1979
RUBELLA,8.28,CONNECTICUT,258,3107576,1979
RUBELLA,1.02,DELAWARE,6,594338,1979
RUBELLA,0.16,DISTRICT OF COLUMBIA,1,638333,1979
RUBELLA,2.0300000000000000,FLORIDA,202,9746324,1979
RUBELLA,0.26000000000000000,GEORGIA,14,5463105,1979
RUBELLA,2.960000000000000,HAWAII,29,964691,1979
RUBELLA,21.86,IDAHO,206,943935,1979
RUBELLA,2.66,ILLINOIS,298,11426518,1979
RUBELLA,11.920000000000000,INDIANA,657,5490224,1979
RUBELLA,1.7900000000000000,IOWA,53,2913808,1979
RUBELLA,5.37,KANSAS,128,2363679,1979
RUBELLA,2.0100000000000000,KENTUCKY,73,3660777,1979
RUBELLA,0.7600000000000000,LOUISIANA,33,4205900,1979
RUBELLA,7.68,MAINE,86,1124660,1979
RUBELLA,0.64,MARYLAND,28,4216975,1979
RUBELLA,9.460000000000000,MASSACHUSETTS,544,5737037,1979
RUBELLA,13.560000000000000,MICHIGAN,1260,9262078,1979
RUBELLA,1.0200000000000000,MINNESOTA,43,4075970,1979
RUBELLA,3.6500000000000000,MISSISSIPPI,92,2520638,1979
RUBELLA,1.3400000000000000,MISSOURI,67,4916686,1979
RUBELLA,9.160000000000000,MONTANA,72,786690,1979
RUBELLA,7.55,NEBRASKA,119,1569825,1979
RUBELLA,0.36,NEVADA,3,800493,1979
RUBELLA,9.180000000000000,NEW HAMPSHIRE,84,920610,1979
RUBELLA,4.490000000000000,NEW JERSEY,333,7364823,1979
RUBELLA,0.69,NEW MEXICO,9,1302894,1979
RUBELLA,8.560000000000000,NEW YORK,1496,17558072,1979
RUBELLA,9.209999999999990,NORTH CAROLINA,541,5881766,1979
RUBELLA,1.37,NORTH DAKOTA,9,652717,1979
RUBELLA,1.3700000000000000,OHIO,145,10797630,1979
RUBELLA,0.8700000000000000,OKLAHOMA,27,3025290,1979
RUBELLA,4.82,OREGON,127,2633105,1979
RUBELLA,2.3900000000000000,PENNSYLVANIA,279,11863895,1979
RUBELLA,9.850000000000000,RHODE ISLAND,93,947154,1979
RUBELLA,2.3500000000000000,SOUTH CAROLINA,74,3121820,1979
RUBELLA,0.7100000000000000,SOUTH DAKOTA,5,690768,1979
RUBELLA,2.3400000000000000,TENNESSEE,108,4591120,1979
RUBELLA,1.4700000000000000,TEXAS,206,14229191,1979
RUBELLA,3.1800000000000000,UTAH,46,1461037,1979
RUBELLA,79.80000000000000,VERMONT,408,511456,1979
RUBELLA,4.05,VIRGINIA,215,5346818,1979
RUBELLA,5.220000000000000,WASHINGTON,216,4132156,1979
RUBELLA,5.460000000000000,WEST VIRGINIA,107,1949644,1979
RUBELLA,5.500000000000000,WISCONSIN,256,4705767,1979
HEPATITIS A,5.090000000000000,ALABAMA,200,3918531,1980
HEPATITIS A,4.320000000000000,ALASKA,18,418491,1980
HEPATITIS A,22.620000000000000,ARIZONA,635,2810107,1980
HEPATITIS A,10.46,ARKANSAS,240,2293201,1980
HEPATITIS A,15.140000000000000,CALIFORNIA,3673,24285933,1980
HEPATITIS A,19.85,COLORADO,591,2977898,1980
HEPATITIS A,3.500000000000000,CONNECTICUT,110,3128836,1980
HEPATITIS A,5.7300000000000000,DELAWARE,34,595975,1980
HEPATITIS A,5.640000000000000,DISTRICT OF COLUMBIA,36,636893,1980
HEPATITIS A,13.13,FLORIDA,1344,10192774,1980
HEPATITIS A,10.750000000000000,GEORGIA,597,5568345,1980
HEPATITIS A,7.0300000000000000,HAWAII,69,978195,1980
HEPATITIS A,8.62,IDAHO,83,962204,1980
HEPATITIS A,6.720000000000000,ILLINOIS,769,11443458,1980
HEPATITIS A,5.080000000000000,INDIANA,279,5480435,1980
HEPATITIS A,4.200000000000000,IOWA,123,2907983,1980
HEPATITIS A,6.090000000000000,KANSAS,145,2384849,1980
HEPATITIS A,9.21,KENTUCKY,338,3670394,1980
HEPATITIS A,11.4,LOUISIANA,488,4283303,1980
HEPATITIS A,1.9600000000000000,MAINE,22,1133033,1980
HEPATITIS A,4.960000000000000,MARYLAND,212,4261905,1980
HEPATITIS A,1.900000000000000,MASSACHUSETTS,113,5768685,1980
HEPATITIS A,6.65,MICHIGAN,612,9209287,1980
HEPATITIS A,5.2,MINNESOTA,213,4111728,1980
HEPATITIS A,11.210000000000000,MISSISSIPPI,284,2539036,1980
HEPATITIS A,3.520000000000000,MISSOURI,176,4932064,1980
HEPATITIS A,10.700000000000000,MONTANA,85,795328,1980
HEPATITIS A,3.36,NEBRASKA,53,1578515,1980
HEPATITIS A,33.37,NEVADA,283,847655,1980
HEPATITIS A,3.2100000000000000,NEW HAMPSHIRE,30,936621,1980
HEPATITIS A,6.650000000000000,NEW JERSEY,493,7407472,1980
HEPATITIS A,2.9700000000000000,NEW MEXICO,39,1332748,1980
HEPATITIS A,3.77,NEW YORK,666,17567734,1980
HEPATITIS A,4.41,NORTH CAROLINA,263,5956653,1980
HEPATITIS A,0.45,NORTH DAKOTA,3,659505,1980
HEPATITIS A,4.2300000000000000,OHIO,459,10788330,1980
HEPATITIS A,9.24,OKLAHOMA,286,3096164,1980
HEPATITIS A,20.72,OREGON,553,2667982,1980
HEPATITIS A,2.8300000000000000,PENNSYLVANIA,332,11858567,1980
HEPATITIS A,8.220000000000000,RHODE ISLAND,79,953013,1980
HEPATITIS A,3.0100000000000000,SOUTH CAROLINA,97,3179255,1980
HEPATITIS A,9.350000000000000,SOUTH DAKOTA,64,689584,1980
HEPATITIS A,8.19,TENNESSEE,379,4627658,1980
HEPATITIS A,14.010000000000000,TEXAS,2066,14746318,1980
HEPATITIS A,10.930000000000000,UTAH,166,1515471,1980
HEPATITIS A,5.970000000000000,VERMONT,31,515594,1980
HEPATITIS A,4.360000000000000,VIRGINIA,236,5444097,1980
HEPATITIS A,8.840000000000000,WASHINGTON,374,4235731,1980
HEPATITIS A,4.2700000000000000,WEST VIRGINIA,85,1954124,1980
HEPATITIS A,4.47,WISCONSIN,211,4726343,1980
HEPATITIS A,3.4500000000000000,WYOMING,17,491712,1980
MEASLES,0.5700000000000000,ALABAMA,22,3918531,1980
MEASLES,1.44,ALASKA,6,418491,1980
MEASLES,11.630000000000000,ARIZONA,326,2810107,1980
MEASLES,0.7600000000000000,ARKANSAS,18,2293201,1980
MEASLES,3.650000000000000,CALIFORNIA,886,24285933,1980
MEASLES,0.7700000000000000,COLORADO,24,2977898,1980
MEASLES,0.8500000000000000,CONNECTICUT,27,3128836,1980
MEASLES,0.68,DELAWARE,4,595975,1980
MEASLES,0.79,DISTRICT OF COLUMBIA,5,636893,1980
MEASLES,4.040000000000000,FLORIDA,407,10192774,1980
MEASLES,15.19,GEORGIA,847,5568345,1980
MEASLES,0.9000000000000000,HAWAII,9,978195,1980
MEASLES,2.970000000000000,ILLINOIS,339,11443458,1980
MEASLES,2.0100000000000000,INDIANA,110,5480435,1980
MEASLES,0.06,IOWA,2,2907983,1980
MEASLES,3.11,KANSAS,74,2384849,1980
MEASLES,1.7500000000000000,KENTUCKY,63,3670394,1980
MEASLES,0.43,LOUISIANA,19,4283303,1980
MEASLES,4.22,MAINE,48,1133033,1980
MEASLES,1.9800000000000000,MARYLAND,85,4261905,1980
MEASLES,0.9800000000000000,MASSACHUSETTS,58,5768685,1980
MEASLES,3.0200000000000000,MICHIGAN,280,9209287,1980
MEASLES,26.870000000000000,MINNESOTA,1106,4111728,1980
MEASLES,3.91,MISSISSIPPI,99,2539036,1980
MEASLES,1.0,MISSOURI,50,4932064,1980
MEASLES,0.26,MONTANA,2,795328,1980
MEASLES,4.93,NEBRASKA,78,1578515,1980
MEASLES,1.4300000000000000,NEVADA,12,847655,1980
MEASLES,26.690000000000000,NEW HAMPSHIRE,250,936621,1980
MEASLES,8.920000000000000,NEW JERSEY,662,7407472,1980
MEASLES,0.99,NEW MEXICO,13,1332748,1980
MEASLES,11.010000000000000,NEW YORK,1930,17567734,1980
MEASLES,2.21,NORTH CAROLINA,131,5956653,1980
MEASLES,0.0,NORTH DAKOTA,0,659505,1980
MEASLES,3.5400000000000000,OHIO,380,10788330,1980
MEASLES,22.660000000000000,OKLAHOMA,702,3096164,1980
MEASLES,0.08,OREGON,2,2667982,1980
MEASLES,9.490000000000000,PENNSYLVANIA,1127,11858567,1980
MEASLES,0.2,RHODE ISLAND,2,953013,1980
MEASLES,5.020000000000000,SOUTH CAROLINA,160,3179255,1980
MEASLES,3.83,TENNESSEE,179,4627658,1980
MEASLES,1.3400000000000000,TEXAS,197,14746318,1980
MEASLES,2.980000000000000,UTAH,45,1515471,1980
MEASLES,41.88,VERMONT,216,515594,1980
MEASLES,6.570000000000000,VIRGINIA,358,5444097,1980
MEASLES,4.050000000000000,WASHINGTON,173,4235731,1980
MEASLES,1.7500000000000000,WEST VIRGINIA,35,1954124,1980
MEASLES,31.290000000000000,WISCONSIN,1479,4726343,1980
MUMPS,0.92,ALABAMA,34,3918531,1980
MUMPS,3.830000000000000,ALASKA,16,418491,1980
